transaction_id,item_name
2350,Супер Комбо Обед
2350,Сметана
2350,Вода с газом 500 мл
2350,Морковные палочки
2350,Кетчуп
2351,Картофель фри 300 гр
2351,Кола
2351,Ролл-цезарь
2351,Чикенбургер
2351,Коктейль (банан)
2352,Наггетсы
2352,Цезарь
2352,Чизбургер
2352,Греческий салат
2352,Чесночный соус
2352,Вода с газом 500 мл
2352,Коктейль (банан)
2352,Стрипсы
2353,Наггетсы
2353,Кола
2353,Супер Комбо Обед
2353,Чикенбургер
2353,Сметана
2353,Коктейль (ваниль)
2353,Стрипсы
2354,Чизбургер
2354,Цезарь
2354,Ролл-цезарь
2354,Вода с газом 500 мл
2354,Коктейль (ваниль)
2354,Сырный соус
2355,Вода без газа 500 мл
2355,Кола
2355,Стрипсы
2355,Чикенбургер
2356,Греческий салат
2356,Сметана
2356,Коктейль (банан)
2356,Коктейль (ваниль)
2356,Сырный соус
2356,Стрипсы
2357,Наггетсы
2357,Цезарь
2357,Ролл-цезарь
2357,Коктейль (банан)
2357,Стрипсы
2358,Чизбургер
2358,Кола
2358,Чикенбургер
2358,Коктейль (ваниль)
2358,Картофель фри 200 гр
2358,Стрипсы
2358,Кетчуп
2359,Картофель фри 300 гр
2359,Супер Комбо Обед
2359,Коктейль (ваниль)
2359,Сырный соус
2359,Вода без газа 500 мл
2360,Кола
2360,Супер Комбо Обед
2360,Греческий салат
2360,Чикенбургер
2360,Сметана
2360,Вода с газом 500 мл
2360,Сырный соус
2360,Морковные палочки
2361,Картофель фри 300 гр
2361,Ролл-цезарь
2361,Чесночный соус
2361,Вода с газом 500 мл
2361,Сырный соус
2361,Картофель фри 200 гр
2361,Кетчуп
2362,Картофель фри 300 гр
2362,Кола
2362,Супер Комбо Обед
2362,Чесночный соус
2362,Кетчуп
2363,Сметана
2363,Греческий салат
2363,Кола
2364,Коктейль (банан)
2364,Картофель фри 200 гр
2364,Стрипсы
2364,Сырный соус
2365,Стрипсы
2365,Кола
2365,Коктейль (банан)
2365,Чесночный соус
2366,Картофель фри 300 гр
2366,Греческий салат
2366,Морковные палочки
2367,Кола
2367,Супер Комбо Обед
2367,Греческий салат
2367,Сырный соус
2367,Вода без газа 500 мл
2367,Картофель фри 200 гр
2367,Морковные палочки
2368,Ролл-цезарь
2368,Чесночный соус
2369,Цезарь
2369,Кола
2369,Супер Комбо Обед
2369,Греческий салат
2369,Чесночный соус
2369,Сметана
2369,Морковные палочки
2369,Кетчуп
2370,Цезарь
2370,Греческий салат
2370,Сметана
2370,Вода с газом 500 мл
2370,Коктейль (банан)
2370,Вода без газа 500 мл
2370,Стрипсы
2370,Морковные палочки
2371,Чизбургер
2371,Кола
2371,Чикенбургер
2371,Чесночный соус
2371,Коктейль (ваниль)
2371,Сырный соус
2371,Картофель фри 200 гр
2371,Стрипсы
2372,Наггетсы
2372,Цезарь
2372,Чизбургер
2372,Вода с газом 500 мл
2372,Коктейль (ваниль)
2373,Картофель фри 200 гр
2373,Вода с газом 500 мл
2373,Коктейль (банан)
2374,Цезарь
2374,Ролл-цезарь
2374,Картофель фри 200 гр
2374,Стрипсы
2374,Кетчуп
2375,Картофель фри 300 гр
2375,Цезарь
2375,Чикенбургер
2375,Вода с газом 500 мл
2375,Сырный соус
2375,Морковные палочки
2375,Кетчуп
2376,Стрипсы
2376,Морковные палочки
2376,Кетчуп
2377,Картофель фри 300 гр
2377,Картофель фри 200 гр
2377,Сырный соус
2377,Вода без газа 500 мл
2378,Чизбургер
2378,Вода с газом 500 мл
2378,Кола
2378,Чикенбургер
2379,Ролл-цезарь
2379,Цезарь
2379,Вода с газом 500 мл
2380,Греческий салат
2380,Кола
2380,Морковные палочки
2381,Картофель фри 300 гр
2381,Наггетсы
2381,Чикенбургер
2381,Картофель фри 200 гр
2381,Морковные палочки
2381,Кетчуп
2382,Вода без газа 500 мл
2382,Супер Комбо Обед
2383,Наггетсы
2383,Коктейль (банан)
2383,Сырный соус
2384,Картофель фри 300 гр
2384,Ролл-цезарь
2384,Греческий салат
2384,Чикенбургер
2384,Вода без газа 500 мл
2385,Чизбургер
2385,Коктейль (ваниль)
2385,Кетчуп
2386,Вода без газа 500 мл
2386,Вода с газом 500 мл
2386,Сырный соус
2387,Картофель фри 300 гр
2387,Кола
2387,Супер Комбо Обед
2387,Вода с газом 500 мл
2387,Сырный соус
2387,Морковные палочки
2388,Цезарь
2388,Чесночный соус
2388,Вода с газом 500 мл
2388,Сырный соус
2388,Картофель фри 200 гр
2389,Цезарь
2389,Ролл-цезарь
2389,Вода с газом 500 мл
2389,Вода без газа 500 мл
2389,Стрипсы
2390,Наггетсы
2390,Кетчуп
2391,Ролл-цезарь
2391,Сырный соус
2392,Кола
2392,Супер Комбо Обед
2392,Сметана
2392,Вода без газа 500 мл
2392,Морковные палочки
2393,Наггетсы
2393,Кола
2393,Супер Комбо Обед
2393,Греческий салат
2393,Сметана
2393,Вода с газом 500 мл
2393,Коктейль (банан)
2393,Морковные палочки
2393,Кетчуп
2394,Морковные палочки
2394,Сырный соус
2395,Чизбургер
2395,Кола
2395,Коктейль (ваниль)
2395,Сырный соус
2395,Морковные палочки
2396,Чизбургер
2396,Цезарь
2396,Ролл-цезарь
2396,Вода с газом 500 мл
2396,Коктейль (ваниль)
2396,Стрипсы
2396,Кетчуп
2397,Чизбургер
2397,Цезарь
2397,Кола
2397,Супер Комбо Обед
2397,Вода с газом 500 мл
2397,Коктейль (ваниль)
2398,Картофель фри 300 гр
2398,Наггетсы
2398,Кола
2398,Сметана
2398,Коктейль (ваниль)
2398,Сырный соус
2399,Цезарь
2399,Картофель фри 200 гр
2399,Коктейль (банан)
2399,Сырный соус
2400,Наггетсы
2400,Цезарь
2400,Ролл-цезарь
2400,Вода с газом 500 мл
2400,Коктейль (банан)
2401,Чизбургер
2401,Греческий салат
2401,Кетчуп
2402,Вода без газа 500 мл
2402,Сметана
2402,Кола
2402,Морковные палочки
2403,Чизбургер
2403,Наггетсы
2403,Супер Комбо Обед
2403,Коктейль (ваниль)
2403,Вода без газа 500 мл
2403,Картофель фри 200 гр
2404,Наггетсы
2404,Чизбургер
2404,Цезарь
2404,Ролл-цезарь
2404,Сметана
2404,Сырный соус
2404,Морковные палочки
2404,Кетчуп
2405,Вода с газом 500 мл
2405,Морковные палочки
2405,Греческий салат
2406,Картофель фри 300 гр
2406,Чизбургер
2406,Кола
2406,Сметана
2406,Вода с газом 500 мл
2406,Морковные палочки
2407,Картофель фри 200 гр
2407,Вода с газом 500 мл
2407,Морковные палочки
2408,Картофель фри 300 гр
2408,Наггетсы
2408,Кола
2408,Чикенбургер
2408,Чесночный соус
2408,Сметана
2408,Коктейль (банан)
2408,Сырный соус
2409,Картофель фри 300 гр
2409,Цезарь
2409,Кола
2409,Супер Комбо Обед
2409,Чикенбургер
2409,Стрипсы
2409,Морковные палочки
2410,Цезарь
2410,Кола
2410,Ролл-цезарь
2410,Греческий салат
2410,Стрипсы
2410,Морковные палочки
2411,Вода без газа 500 мл
2411,Ролл-цезарь
2411,Кола
2411,Вода с газом 500 мл
2412,Вода без газа 500 мл
2412,Картофель фри 200 гр
2412,Сметана
2412,Кетчуп
2413,Цезарь
2413,Супер Комбо Обед
2413,Греческий салат
2413,Сметана
2413,Морковные палочки
2414,Кола
2414,Супер Комбо Обед
2414,Греческий салат
2414,Чесночный соус
2414,Сметана
2414,Коктейль (ваниль)
2414,Сырный соус
2414,Морковные палочки
2415,Наггетсы
2415,Чикенбургер
2415,Чесночный соус
2415,Сметана
